,Open,High,Low,Close,Adj Close,Volume,Date,Company
0,98.889999,100.330002,97.669998,100.029999,99.196594,139500.0,2021-07-06,BMI
1,100.099998,100.480003,98.919998,99.440002,98.611511,111800.0,2021-07-07,BMI
2,97.879997,99.879997,97.540001,98.800003,97.976852,67400.0,2021-07-08,BMI
3,99.690002,100.660004,99.120003,100.089996,99.256096,71300.0,2021-07-09,BMI
4,99.769997,100.940002,99.599998,100.779999,99.940346,76200.0,2021-07-12,BMI
5,100.629997,100.980003,98.800003,98.889999,98.066086,80500.0,2021-07-13,BMI
6,99.25,99.540001,97.800003,98.160004,97.342178,66300.0,2021-07-14,BMI
7,97.839996,98.339996,96.480003,97.75,96.935593,91900.0,2021-07-15,BMI
8,98.910004,98.910004,96.029999,96.169998,95.368752,110900.0,2021-07-16,BMI
9,94.809998,95.669998,93.879997,94.220001,93.435005,128300.0,2021-07-19,BMI
10,96.440002,102.0,94.57,100.529999,99.692436,241200.0,2021-07-20,BMI
11,100.660004,101.07,97.440002,98.589996,97.768585,149800.0,2021-07-21,BMI
12,98.830002,98.830002,97.290001,97.720001,96.905838,78600.0,2021-07-22,BMI
13,98.360001,100.07,97.440002,99.739998,98.909004,71700.0,2021-07-23,BMI
14,100.349998,100.980003,99.309998,99.809998,98.978424,86700.0,2021-07-26,BMI
15,98.639999,98.75,96.599998,98.150002,97.332268,73700.0,2021-07-27,BMI
16,98.150002,99.620003,97.389999,98.629997,97.808258,60900.0,2021-07-28,BMI
17,99.589996,100.419998,98.699997,100.0,99.166847,76800.0,2021-07-29,BMI
18,99.760002,101.139999,99.760002,101.029999,100.188255,138900.0,2021-07-30,BMI
19,102.269997,103.25,99.889999,99.980003,99.147018,112200.0,2021-08-02,BMI
20,100.190002,102.519997,99.800003,101.910004,101.060936,107100.0,2021-08-03,BMI
21,100.690002,102.139999,100.330002,100.629997,99.791595,72400.0,2021-08-04,BMI
22,100.650002,101.139999,99.889999,100.989998,100.148598,60400.0,2021-08-05,BMI
23,101.029999,102.690002,101.029999,102.5,101.646011,93600.0,2021-08-06,BMI
24,102.82,102.82,101.339996,101.769997,100.922096,68700.0,2021-08-09,BMI
25,102.269997,102.400002,100.989998,101.760002,100.912178,134700.0,2021-08-10,BMI
26,102.480003,103.860001,101.410004,103.849998,102.984764,76500.0,2021-08-11,BMI
27,104.410004,104.720001,103.400002,104.620003,103.74836,73300.0,2021-08-12,BMI
28,104.699997,104.980003,104.099998,104.519997,103.64917,56900.0,2021-08-13,BMI
29,104.470001,106.050003,103.230003,106.050003,105.166443,75700.0,2021-08-16,BMI
30,105.019997,106.010002,103.260002,103.290001,102.429443,91300.0,2021-08-17,BMI
31,103.099998,104.0,101.580002,101.790001,100.941933,98800.0,2021-08-18,BMI
32,100.989998,102.190002,100.989998,101.919998,101.070847,91300.0,2021-08-19,BMI
33,102.599998,105.230003,101.940002,104.650002,103.778107,151600.0,2021-08-20,BMI
34,105.169998,107.260002,105.169998,106.830002,105.939941,86000.0,2021-08-23,BMI
35,107.199997,107.279999,104.779999,106.940002,106.049026,95000.0,2021-08-24,BMI
36,106.93,107.629997,105.839996,105.949997,105.067276,68600.0,2021-08-25,BMI
37,105.459999,105.580002,104.669998,104.830002,104.153206,40100.0,2021-08-26,BMI
38,105.050003,107.970001,105.050003,107.18,106.488045,133600.0,2021-08-27,BMI
39,107.269997,107.910004,106.120003,107.110001,106.418488,87700.0,2021-08-30,BMI
40,107.830002,107.830002,106.279999,107.089996,106.398621,80000.0,2021-08-31,BMI
41,107.410004,107.809998,105.309998,106.559998,105.87204,84800.0,2021-09-01,BMI
42,106.910004,108.25,105.699997,106.080002,105.395134,88000.0,2021-09-02,BMI
43,106.169998,106.400002,105.32,105.629997,104.948044,64500.0,2021-09-03,BMI
44,105.699997,105.699997,103.629997,103.900002,103.229218,81500.0,2021-09-07,BMI
45,103.599998,104.599998,102.68,104.440002,103.765732,83600.0,2021-09-08,BMI
46,104.050003,104.510002,102.199997,102.360001,101.699158,83100.0,2021-09-09,BMI
47,102.709999,103.699997,101.959999,102.110001,101.450775,82200.0,2021-09-10,BMI
48,103.059998,103.059998,100.519997,102.110001,101.450775,103800.0,2021-09-13,BMI
49,102.830002,102.989998,101.239998,102.440002,101.778641,138600.0,2021-09-14,BMI
50,102.370003,103.82,102.370003,103.389999,102.722504,117000.0,2021-09-15,BMI
51,103.489998,104.050003,101.739998,103.239998,102.573471,111100.0,2021-09-16,BMI
52,103.919998,103.919998,101.790001,102.650002,101.987282,547100.0,2021-09-17,BMI
53,100.82,101.370003,98.949997,100.580002,99.930656,130300.0,2021-09-20,BMI
54,101.830002,101.830002,99.669998,100.639999,99.990265,65600.0,2021-09-21,BMI
55,101.279999,102.900002,100.410004,102.440002,101.778641,81300.0,2021-09-22,BMI
56,103.330002,105.330002,103.300003,104.989998,104.31218,59800.0,2021-09-23,BMI
57,104.989998,107.199997,104.300003,106.769997,106.080673,75000.0,2021-09-24,BMI
58,106.5,108.199997,106.019997,107.400002,106.706627,75400.0,2021-09-27,BMI
59,107.239998,107.239998,104.970001,105.080002,104.401596,101300.0,2021-09-28,BMI
60,105.519997,107.050003,104.300003,106.349998,105.663391,123000.0,2021-09-29,BMI
61,107.029999,107.029999,101.139999,101.139999,100.487038,141600.0,2021-09-30,BMI
62,101.879997,103.519997,100.629997,102.160004,101.50045,143700.0,2021-10-01,BMI
63,101.480003,102.32,99.529999,102.050003,101.391167,89200.0,2021-10-04,BMI
64,102.75,104.669998,102.25,103.75,103.080185,76000.0,2021-10-05,BMI
65,102.629997,103.279999,100.949997,103.029999,102.36483,89600.0,2021-10-06,BMI
66,104.260002,106.190002,104.260002,105.370003,104.689728,92200.0,2021-10-07,BMI
67,105.910004,106.370003,105.059998,105.160004,104.481087,48000.0,2021-10-08,BMI
68,104.519997,104.519997,100.489998,100.510002,99.861099,105800.0,2021-10-11,BMI
69,100.559998,101.339996,99.18,100.470001,99.821358,77300.0,2021-10-12,BMI
70,100.139999,101.160004,99.129997,100.779999,100.129356,93300.0,2021-10-13,BMI
71,102.150002,103.699997,101.949997,102.889999,102.225731,109100.0,2021-10-14,BMI
72,107.050003,107.050003,101.029999,103.650002,102.980835,213900.0,2021-10-15,BMI
73,102.769997,103.830002,101.830002,102.239998,101.579933,96500.0,2021-10-18,BMI
74,102.440002,103.389999,101.870003,102.449997,101.788574,89600.0,2021-10-19,BMI
75,102.139999,104.139999,101.980003,104.07,103.398109,85300.0,2021-10-20,BMI
76,104.120003,104.849998,103.169998,104.529999,103.855148,97100.0,2021-10-21,BMI
77,104.18,106.099998,104.169998,104.480003,103.805473,68500.0,2021-10-22,BMI
78,104.199997,105.029999,102.639999,103.839996,103.169601,78900.0,2021-10-25,BMI
79,104.559998,104.919998,103.129997,103.32,102.652954,104700.0,2021-10-26,BMI
80,103.129997,104.449997,101.330002,101.470001,100.814911,94500.0,2021-10-27,BMI
81,101.860001,103.489998,101.470001,102.059998,101.401085,97200.0,2021-10-28,BMI
82,102.0,103.779999,102.0,102.25,101.589867,175300.0,2021-10-29,BMI
83,102.849998,104.040001,102.150002,102.589996,101.927673,182800.0,2021-11-01,BMI
84,102.690002,104.980003,102.309998,103.209999,102.543671,122500.0,2021-11-02,BMI
85,103.120003,104.400002,102.290001,103.269997,102.603279,105400.0,2021-11-03,BMI
86,103.470001,105.300003,102.610001,104.760002,104.083664,102400.0,2021-11-04,BMI
87,106.339996,109.239998,106.339996,108.889999,108.186996,100200.0,2021-11-05,BMI
88,109.830002,110.510002,108.269997,109.879997,109.170601,118200.0,2021-11-08,BMI
89,110.0,110.389999,108.529999,109.879997,109.170601,66300.0,2021-11-09,BMI
90,109.82,109.82,108.639999,109.110001,108.405579,97000.0,2021-11-10,BMI
91,109.309998,109.900002,108.540001,109.830002,109.120926,47300.0,2021-11-11,BMI
92,110.889999,110.889999,108.989998,109.410004,108.703651,73200.0,2021-11-12,BMI
93,108.900002,109.510002,108.160004,108.629997,107.928673,85600.0,2021-11-15,BMI
94,108.0,109.440002,107.940002,108.709999,108.008156,92700.0,2021-11-16,BMI
95,108.809998,108.809998,107.720001,108.230003,107.531265,111000.0,2021-11-17,BMI
96,108.529999,108.529999,105.980003,107.309998,106.617195,85800.0,2021-11-18,BMI
97,106.959999,108.910004,106.959999,108.419998,107.720032,61600.0,2021-11-19,BMI
98,108.970001,111.0,108.089996,109.57,108.86261,77500.0,2021-11-22,BMI
99,109.529999,110.910004,108.519997,110.150002,109.438866,131100.0,2021-11-23,BMI
100,109.419998,110.18,105.459999,106.879997,106.383133,97200.0,2021-11-24,BMI
101,103.839996,104.559998,102.059998,103.139999,102.660515,128600.0,2021-11-26,BMI
102,105.0,105.18,103.540001,104.800003,104.312805,101700.0,2021-11-29,BMI
103,104.099998,105.029999,102.220001,102.360001,101.884148,103500.0,2021-11-30,BMI
104,104.400002,105.300003,101.199997,101.269997,100.79921,99600.0,2021-12-01,BMI
105,101.510002,105.470001,101.510002,104.970001,104.482018,86300.0,2021-12-02,BMI
106,105.790001,105.790001,101.919998,102.860001,102.381821,93300.0,2021-12-03,BMI
107,104.349998,107.580002,103.510002,106.870003,106.373184,139500.0,2021-12-06,BMI
108,108.730003,110.629997,108.349998,109.470001,108.96109,80300.0,2021-12-07,BMI
109,109.489998,112.360001,109.120003,110.760002,110.245094,121500.0,2021-12-08,BMI
110,110.110001,111.639999,109.0,109.0,108.493279,73200.0,2021-12-09,BMI
111,110.07,110.07,108.089996,108.309998,107.80648,110700.0,2021-12-10,BMI
112,107.989998,109.010002,106.800003,108.099998,107.597458,123500.0,2021-12-13,BMI
113,107.459999,108.239998,104.650002,105.849998,105.357918,175900.0,2021-12-14,BMI
114,106.089996,107.559998,104.360001,107.360001,106.860901,181400.0,2021-12-15,BMI
115,108.07,108.720001,104.529999,104.660004,104.173454,138400.0,2021-12-16,BMI
116,104.349998,105.959999,102.370003,103.889999,103.407036,620700.0,2021-12-17,BMI
117,102.739998,102.739998,99.610001,101.449997,100.978371,154700.0,2021-12-20,BMI
118,102.349998,103.690002,101.730003,103.470001,102.988991,101500.0,2021-12-21,BMI
119,103.650002,105.760002,103.07,105.550003,105.059319,105500.0,2021-12-22,BMI
120,106.279999,106.699997,104.849998,105.190002,104.700996,74800.0,2021-12-23,BMI
121,105.879997,106.93,105.150002,106.529999,106.03476,87500.0,2021-12-27,BMI
122,106.32,107.769997,105.779999,106.480003,105.984993,73900.0,2021-12-28,BMI
123,107.220001,107.220001,105.900002,106.57,106.07457,127800.0,2021-12-29,BMI
124,106.910004,107.5,105.529999,105.639999,105.148895,68100.0,2021-12-30,BMI
125,105.360001,107.129997,105.120003,106.559998,106.064621,63600.0,2021-12-31,BMI
126,107.330002,108.760002,105.949997,106.440002,105.945183,108800.0,2022-01-03,BMI
127,107.010002,107.470001,101.5,101.989998,101.515862,147100.0,2022-01-04,BMI
128,101.989998,103.650002,101.0,101.139999,100.669815,129500.0,2022-01-05,BMI
129,101.139999,101.75,100.18,100.389999,99.923309,92100.0,2022-01-06,BMI
130,100.010002,100.010002,97.629997,97.769997,97.315483,68600.0,2022-01-07,BMI
131,97.099998,97.349998,95.489998,97.349998,96.897438,85900.0,2022-01-10,BMI
132,97.779999,97.779999,95.110001,97.190002,96.738182,95800.0,2022-01-11,BMI
133,98.209999,99.209999,96.199997,97.370003,96.917351,83100.0,2022-01-12,BMI
134,97.970001,98.510002,95.68,95.879997,95.434273,63700.0,2022-01-13,BMI
135,95.169998,96.599998,94.230003,95.050003,94.608139,91500.0,2022-01-14,BMI
136,93.0,93.720001,91.059998,91.650002,91.223938,141900.0,2022-01-18,BMI
137,91.779999,93.650002,90.360001,90.910004,90.487373,101800.0,2022-01-19,BMI
138,91.389999,93.449997,89.669998,89.830002,89.412399,91400.0,2022-01-20,BMI
139,89.360001,91.510002,88.360001,89.5,89.083931,190200.0,2022-01-21,BMI
140,89.5,93.82,88.419998,93.099998,92.667191,188100.0,2022-01-24,BMI
141,91.980003,92.480003,89.150002,89.5,89.083931,152400.0,2022-01-25,BMI
142,91.160004,91.300003,86.959999,87.739998,87.332108,141600.0,2022-01-26,BMI
143,88.139999,89.5,85.550003,86.269997,85.868942,146400.0,2022-01-27,BMI
144,88.57,94.610001,87.489998,94.449997,94.010918,240800.0,2022-01-28,BMI
145,95.220001,101.449997,94.629997,101.169998,100.699677,438500.0,2022-01-31,BMI
146,101.120003,103.870003,100.449997,102.139999,101.665169,264300.0,2022-02-01,BMI
147,102.209999,103.510002,101.220001,103.269997,102.789909,175100.0,2022-02-02,BMI
148,101.809998,102.919998,99.839996,100.370003,99.903397,107300.0,2022-02-03,BMI
149,99.690002,101.0,98.360001,99.940002,99.475395,95800.0,2022-02-04,BMI
150,99.849998,101.0,98.230003,99.550003,99.087212,83200.0,2022-02-07,BMI
151,99.639999,102.379997,99.57,101.970001,101.495956,89700.0,2022-02-08,BMI
152,103.25,104.0,101.239998,103.190002,102.710289,105100.0,2022-02-09,BMI
153,101.0,103.410004,100.440002,101.230003,100.759399,145700.0,2022-02-10,BMI
154,102.050003,103.300003,100.32,101.68,101.207306,140400.0,2022-02-11,BMI
155,102.129997,104.660004,101.889999,102.68,102.20266,159500.0,2022-02-14,BMI
