,Open,High,Low,Close,Adj Close,Volume,Date,Company
0,20.719999,21.049999,20.110001,20.370001,20.370001,1261500.0,2021-07-06,ATI
1,21.09,21.59,20.66,21.48,21.48,1622100.0,2021-07-07,ATI
2,20.73,21.48,20.43,21.09,21.09,1502800.0,2021-07-08,ATI
3,21.68,22.23,21.42,22.01,22.01,790100.0,2021-07-09,ATI
4,21.629999,22.33,21.4,22.07,22.07,732300.0,2021-07-12,ATI
5,21.809999,21.809999,21.209999,21.23,21.23,650200.0,2021-07-13,ATI
6,21.639999,21.860001,20.790001,20.93,20.93,755900.0,2021-07-14,ATI
7,20.709999,21.389999,20.51,21.0,21.0,620300.0,2021-07-15,ATI
8,21.26,21.26,20.059999,20.120001,20.120001,1459500.0,2021-07-16,ATI
9,19.51,20.0,18.91,19.07,19.07,2223900.0,2021-07-19,ATI
10,18.98,20.049999,18.780001,19.790001,19.790001,1524300.0,2021-07-20,ATI
11,20.25,20.620001,20.059999,20.309999,20.309999,896000.0,2021-07-21,ATI
12,20.129999,20.18,19.620001,19.85,19.85,1189100.0,2021-07-22,ATI
13,19.969999,20.02,19.530001,19.85,19.85,643300.0,2021-07-23,ATI
14,20.110001,20.530001,20.01,20.5,20.5,553400.0,2021-07-26,ATI
15,20.24,20.639999,20.049999,20.49,20.49,904800.0,2021-07-27,ATI
16,20.799999,21.059999,20.040001,20.18,20.18,1201900.0,2021-07-28,ATI
17,20.700001,21.41,20.66,21.290001,21.290001,1111600.0,2021-07-29,ATI
18,20.98,21.469999,20.32,20.530001,20.530001,993500.0,2021-07-30,ATI
19,20.68,21.09,19.73,19.75,19.75,1456600.0,2021-08-02,ATI
20,19.98,20.0,18.66,19.889999,19.889999,2342900.0,2021-08-03,ATI
21,19.57,19.870001,18.42,18.5,18.5,1529100.0,2021-08-04,ATI
22,18.5,19.59,18.5,19.25,19.25,1927600.0,2021-08-05,ATI
23,19.809999,20.120001,19.450001,19.49,19.49,751200.0,2021-08-06,ATI
24,19.200001,19.719999,18.969999,19.620001,19.620001,1027700.0,2021-08-09,ATI
25,19.799999,20.219999,19.51,20.049999,20.049999,1036300.0,2021-08-10,ATI
26,20.219999,20.370001,19.65,20.370001,20.370001,661900.0,2021-08-11,ATI
27,20.25,20.35,19.59,20.01,20.01,702700.0,2021-08-12,ATI
28,20.040001,20.040001,19.32,19.48,19.48,850300.0,2021-08-13,ATI
29,18.950001,19.559999,18.67,19.24,19.24,953900.0,2021-08-16,ATI
30,18.74,19.1,18.43,18.99,18.99,1250300.0,2021-08-17,ATI
31,18.780001,19.32,18.629999,18.82,18.82,958100.0,2021-08-18,ATI
32,18.25,18.57,17.84,18.16,18.16,1919700.0,2021-08-19,ATI
33,18.09,18.299999,17.530001,17.75,17.75,1388800.0,2021-08-20,ATI
34,18.059999,18.459999,17.98,18.01,18.01,2460900.0,2021-08-23,ATI
35,18.360001,18.73,18.110001,18.120001,18.120001,1166200.0,2021-08-24,ATI
36,18.01,18.389999,17.9,17.98,17.98,2278900.0,2021-08-25,ATI
37,17.91,17.98,17.540001,17.73,17.73,1072200.0,2021-08-26,ATI
38,17.82,18.540001,17.82,18.35,18.35,2293100.0,2021-08-27,ATI
39,18.559999,18.66,17.870001,17.940001,17.940001,1090000.0,2021-08-30,ATI
40,17.940001,18.02,17.68,17.860001,17.860001,1745900.0,2021-08-31,ATI
41,17.719999,17.99,17.34,17.65,17.65,1831800.0,2021-09-01,ATI
42,17.9,18.34,17.68,18.030001,18.030001,923800.0,2021-09-02,ATI
43,18.049999,18.139999,17.68,17.940001,17.940001,786700.0,2021-09-03,ATI
44,17.93,18.139999,17.530001,17.57,17.57,853900.0,2021-09-07,ATI
45,17.25,17.49,16.99,17.440001,17.440001,1297500.0,2021-09-08,ATI
46,17.41,18.049999,17.389999,17.549999,17.549999,1424900.0,2021-09-09,ATI
47,17.74,18.059999,17.309999,17.32,17.32,823000.0,2021-09-10,ATI
48,17.6,17.780001,17.290001,17.66,17.66,789700.0,2021-09-13,ATI
49,17.66,17.719999,17.110001,17.33,17.33,1079900.0,2021-09-14,ATI
50,17.440001,17.99,17.34,17.950001,17.950001,1811800.0,2021-09-15,ATI
51,17.76,17.93,17.129999,17.209999,17.209999,1696000.0,2021-09-16,ATI
52,17.16,17.33,16.549999,16.76,16.76,3918300.0,2021-09-17,ATI
53,15.97,16.639999,15.75,16.629999,16.629999,1458300.0,2021-09-20,ATI
54,16.809999,16.809999,15.99,16.290001,16.290001,1713500.0,2021-09-21,ATI
55,16.639999,16.969999,16.4,16.41,16.41,1370800.0,2021-09-22,ATI
56,16.559999,17.139999,16.5,16.780001,16.780001,1804700.0,2021-09-23,ATI
57,16.67,17.129999,16.48,16.799999,16.799999,1123000.0,2021-09-24,ATI
58,16.99,17.42,16.99,17.18,17.18,1230100.0,2021-09-27,ATI
59,16.940001,17.200001,16.559999,16.75,16.75,1112400.0,2021-09-28,ATI
60,17.110001,17.129999,16.549999,16.9,16.9,1364400.0,2021-09-29,ATI
61,17.1,17.209999,16.629999,16.629999,16.629999,2163900.0,2021-09-30,ATI
62,16.629999,17.530001,16.57,17.309999,17.309999,2182900.0,2021-10-01,ATI
63,17.32,17.809999,16.780001,16.879999,16.879999,1555500.0,2021-10-04,ATI
64,16.98,17.280001,16.799999,17.02,17.02,1416300.0,2021-10-05,ATI
65,16.629999,16.809999,16.299999,16.799999,16.799999,912600.0,2021-10-06,ATI
66,17.030001,17.299999,16.93,16.98,16.98,725500.0,2021-10-07,ATI
67,16.93,17.15,16.860001,16.950001,16.950001,788700.0,2021-10-08,ATI
68,17.219999,17.58,16.879999,16.889999,16.889999,1128200.0,2021-10-11,ATI
69,16.870001,16.9,16.41,16.459999,16.459999,1162700.0,2021-10-12,ATI
70,16.459999,16.92,16.059999,16.82,16.82,1723700.0,2021-10-13,ATI
71,17.09,17.42,16.9,17.1,17.1,1400800.0,2021-10-14,ATI
72,18.15,18.26,17.18,17.190001,17.190001,2449900.0,2021-10-15,ATI
73,16.85,16.99,16.610001,16.68,16.68,1363000.0,2021-10-18,ATI
74,16.66,16.719999,16.389999,16.43,16.43,958300.0,2021-10-19,ATI
75,16.280001,16.65,16.1,16.52,16.52,864500.0,2021-10-20,ATI
76,16.32,16.43,16.059999,16.32,16.32,1301300.0,2021-10-21,ATI
77,16.360001,16.469999,15.87,15.97,15.97,985400.0,2021-10-22,ATI
78,16.02,16.08,15.17,15.19,15.19,2115300.0,2021-10-25,ATI
79,15.27,15.69,15.06,15.13,15.13,1906700.0,2021-10-26,ATI
80,14.89,15.23,14.86,14.94,14.94,1945500.0,2021-10-27,ATI
81,15.71,17.24,15.69,16.74,16.74,5214200.0,2021-10-28,ATI
82,16.75,16.860001,16.01,16.1,16.1,1915700.0,2021-10-29,ATI
83,16.15,16.799999,15.89,16.620001,16.620001,2584000.0,2021-11-01,ATI
84,16.59,16.73,16.190001,16.219999,16.219999,1799400.0,2021-11-02,ATI
85,16.120001,16.57,16.0,16.440001,16.440001,1193300.0,2021-11-03,ATI
86,16.66,16.950001,16.139999,16.59,16.59,1897500.0,2021-11-04,ATI
87,16.93,17.799999,16.93,17.74,17.74,1720600.0,2021-11-05,ATI
88,18.09,18.33,17.41,17.559999,17.559999,1840100.0,2021-11-08,ATI
89,17.469999,17.59,17.01,17.530001,17.530001,1393000.0,2021-11-09,ATI
90,17.370001,17.709999,17.120001,17.26,17.26,1315500.0,2021-11-10,ATI
91,17.450001,17.6,17.049999,17.58,17.58,852300.0,2021-11-11,ATI
92,17.379999,17.6,17.209999,17.219999,17.219999,805000.0,2021-11-12,ATI
93,17.280001,17.610001,17.110001,17.450001,17.450001,970600.0,2021-11-15,ATI
94,17.280001,17.440001,16.84,16.9,16.9,1263800.0,2021-11-16,ATI
95,16.709999,16.889999,16.26,16.33,16.33,1654600.0,2021-11-17,ATI
96,16.35,16.51,15.91,16.35,16.35,1185900.0,2021-11-18,ATI
97,16.07,16.219999,15.78,16.030001,16.030001,1650500.0,2021-11-19,ATI
98,16.23,16.51,16.059999,16.129999,16.129999,1423900.0,2021-11-22,ATI
99,16.24,16.49,15.89,16.08,16.08,1511500.0,2021-11-23,ATI
100,16.01,16.15,15.77,16.059999,16.059999,871200.0,2021-11-24,ATI
101,15.26,15.5,14.57,15.16,15.16,1563000.0,2021-11-26,ATI
102,15.38,15.44,14.44,14.51,14.51,2411500.0,2021-11-29,ATI
103,14.27,14.54,13.85,14.24,14.24,2201700.0,2021-11-30,ATI
104,14.73,15.13,14.06,14.06,14.06,2992200.0,2021-12-01,ATI
105,14.27,14.92,14.12,14.58,14.58,1609000.0,2021-12-02,ATI
106,14.55,14.73,14.23,14.54,14.54,1170300.0,2021-12-03,ATI
107,14.82,15.18,14.59,14.77,14.77,1383700.0,2021-12-06,ATI
108,15.05,15.43,14.86,15.0,15.0,1410600.0,2021-12-07,ATI
109,15.11,15.5,14.93,15.25,15.25,1279900.0,2021-12-08,ATI
110,14.93,15.02,14.59,14.86,14.86,962300.0,2021-12-09,ATI
111,15.06,15.32,14.66,15.29,15.29,1707300.0,2021-12-10,ATI
112,15.18,15.29,14.65,14.85,14.85,1183500.0,2021-12-13,ATI
113,14.76,15.53,14.71,15.08,15.08,1359200.0,2021-12-14,ATI
114,14.9,15.4,14.52,15.31,15.31,1673600.0,2021-12-15,ATI
115,15.6,15.83,14.97,15.02,15.02,1423400.0,2021-12-16,ATI
116,14.72,15.47,14.66,15.29,15.29,4683400.0,2021-12-17,ATI
117,14.96,15.19,14.7,15.1,15.1,2304200.0,2021-12-20,ATI
118,15.24,15.75,15.19,15.55,15.55,1254700.0,2021-12-21,ATI
119,15.57,15.69,15.34,15.48,15.48,1210200.0,2021-12-22,ATI
120,15.54,15.67,15.36,15.58,15.58,720100.0,2021-12-23,ATI
121,15.57,15.97,15.39,15.9,15.9,942000.0,2021-12-27,ATI
122,15.7,16.08,15.62,15.96,15.96,845900.0,2021-12-28,ATI
123,15.95,16.139999,15.83,15.89,15.89,817200.0,2021-12-29,ATI
124,15.84,16.049999,15.67,15.67,15.67,698700.0,2021-12-30,ATI
125,15.73,16.01,15.66,15.93,15.93,1392100.0,2021-12-31,ATI
126,16.02,16.52,16.02,16.280001,16.280001,1367900.0,2022-01-03,ATI
127,16.450001,17.02,16.450001,16.780001,16.780001,1506400.0,2022-01-04,ATI
128,16.860001,17.52,16.780001,17.25,17.25,5495800.0,2022-01-05,ATI
129,17.43,17.809999,17.190001,17.75,17.75,1846700.0,2022-01-06,ATI
