,Open,High,Low,Close,Adj Close,Volume,Date,Company
0,55.759998,55.759998,53.959999,54.759998,53.806801,142700.0,2021-07-06,BRC
1,54.5,55.310001,54.400002,54.799999,53.846107,175200.0,2021-07-07,BRC
2,53.740002,54.360001,53.32,53.639999,52.918751,141200.0,2021-07-08,BRC
3,54.349998,55.209999,54.02,54.439999,53.707993,107100.0,2021-07-09,BRC
4,53.82,54.759998,53.650002,54.59,53.85598,82000.0,2021-07-12,BRC
5,54.18,54.639999,53.560001,53.599998,52.879284,309000.0,2021-07-13,BRC
6,53.91,54.48,53.220001,53.490002,52.770767,139800.0,2021-07-14,BRC
7,53.040001,53.849998,53.0,53.529999,52.810226,125500.0,2021-07-15,BRC
8,54.02,54.130001,52.639999,52.82,52.109776,184300.0,2021-07-16,BRC
9,52.07,52.950001,51.91,52.459999,51.754616,226900.0,2021-07-19,BRC
10,52.799999,54.32,52.799999,53.549999,52.829956,376500.0,2021-07-20,BRC
11,53.959999,54.82,53.84,54.130001,53.402161,216600.0,2021-07-21,BRC
12,53.790001,54.09,52.630001,52.75,52.040718,136700.0,2021-07-22,BRC
13,52.900002,54.34,52.490002,54.23,53.500816,214500.0,2021-07-23,BRC
14,54.57,55.0,54.189999,54.349998,53.619205,188800.0,2021-07-26,BRC
15,53.82,54.299999,53.18,53.650002,52.928616,195100.0,2021-07-27,BRC
16,54.07,54.189999,53.220001,53.950001,53.224583,150000.0,2021-07-28,BRC
17,54.330002,54.59,54.119999,54.240002,53.510681,144600.0,2021-07-29,BRC
18,54.189999,55.09,54.139999,54.68,53.944767,865700.0,2021-07-30,BRC
19,55.07,56.110001,54.360001,54.77,54.033554,181300.0,2021-08-02,BRC
20,54.880001,55.759998,54.32,55.439999,54.694546,243600.0,2021-08-03,BRC
21,54.849998,55.110001,53.91,54.009998,53.283775,133300.0,2021-08-04,BRC
22,54.389999,54.77,53.549999,53.73,53.007542,126900.0,2021-08-05,BRC
23,54.419998,55.029999,53.779999,53.799999,53.076599,167700.0,2021-08-06,BRC
24,53.830002,53.830002,53.07,53.18,52.464935,113200.0,2021-08-09,BRC
25,53.09,53.509998,52.59,53.209999,52.49453,121300.0,2021-08-10,BRC
26,53.450001,53.619999,52.970001,53.470001,52.751041,126900.0,2021-08-11,BRC
27,53.549999,54.360001,52.939999,53.259998,52.543858,102700.0,2021-08-12,BRC
28,53.650002,54.400002,53.450001,54.279999,53.550144,152700.0,2021-08-13,BRC
29,54.18,55.009998,53.990002,54.169998,53.44162,113900.0,2021-08-16,BRC
30,53.68,54.240002,52.98,53.299999,52.583321,138400.0,2021-08-17,BRC
31,53.240002,53.73,52.25,52.279999,51.577034,92900.0,2021-08-18,BRC
32,51.689999,52.32,51.279999,51.459999,50.768063,133900.0,2021-08-19,BRC
33,51.369999,52.220001,51.369999,52.209999,51.50798,143300.0,2021-08-20,BRC
34,52.34,52.59,51.919998,52.560001,51.853271,74700.0,2021-08-23,BRC
35,52.82,53.110001,52.509998,52.619999,51.912464,78800.0,2021-08-24,BRC
