,Open,High,Low,Close,Adj Close,Volume,Date,Company
0,97.0,98.610001,95.739998,98.25,98.25,282300.0,2021-07-06,AVAV
1,98.599998,99.660004,96.019997,98.080002,98.080002,174400.0,2021-07-07,AVAV
2,96.18,97.559998,94.089996,96.709999,96.709999,235500.0,2021-07-08,AVAV
3,97.389999,99.43,96.580002,99.339996,99.339996,111700.0,2021-07-09,AVAV
4,99.339996,99.610001,97.089996,98.160004,98.160004,105900.0,2021-07-12,AVAV
5,97.720001,98.669998,96.839996,97.639999,97.639999,129800.0,2021-07-13,AVAV
6,98.32,98.32,95.190002,95.449997,95.449997,127400.0,2021-07-14,AVAV
7,95.160004,96.019997,92.949997,93.940002,93.940002,145800.0,2021-07-15,AVAV
8,95.199997,95.459999,93.540001,94.160004,94.160004,113800.0,2021-07-16,AVAV
9,92.400002,94.360001,91.300003,94.089996,94.089996,231500.0,2021-07-19,AVAV
10,94.5,97.650002,94.059998,96.849998,96.849998,174400.0,2021-07-20,AVAV
11,97.269997,98.449997,97.139999,98.220001,98.220001,110100.0,2021-07-21,AVAV
12,98.410004,98.660004,95.830002,96.0,96.0,78100.0,2021-07-22,AVAV
13,96.370003,96.580002,94.82,96.400002,96.400002,87300.0,2021-07-23,AVAV
14,96.809998,97.720001,95.199997,95.199997,95.199997,93000.0,2021-07-26,AVAV
15,94.150002,96.419998,93.330002,96.32,96.32,136200.0,2021-07-27,AVAV
16,97.330002,99.889999,97.059998,99.139999,99.139999,150300.0,2021-07-28,AVAV
17,100.0,101.699997,99.589996,100.800003,100.800003,132000.0,2021-07-29,AVAV
18,99.919998,101.690002,99.790001,101.099998,101.099998,129800.0,2021-07-30,AVAV
19,101.849998,102.879997,100.879997,101.5,101.5,197300.0,2021-08-02,AVAV
20,101.529999,102.410004,100.059998,101.480003,101.480003,141500.0,2021-08-03,AVAV
21,100.559998,101.709999,99.709999,101.07,101.07,116900.0,2021-08-04,AVAV
22,101.769997,103.199997,101.339996,102.360001,102.360001,95200.0,2021-08-05,AVAV
23,103.360001,105.0,102.550003,104.989998,104.989998,109500.0,2021-08-06,AVAV
24,105.139999,105.510002,103.419998,104.169998,104.169998,96400.0,2021-08-09,AVAV
25,104.68,105.300003,103.5,104.5,104.5,88100.0,2021-08-10,AVAV
26,105.0,105.0,103.220001,104.620003,104.620003,62600.0,2021-08-11,AVAV
27,104.599998,105.980003,102.739998,103.57,103.57,83100.0,2021-08-12,AVAV
28,103.830002,103.830002,100.720001,100.870003,100.870003,80300.0,2021-08-13,AVAV
29,100.029999,101.639999,99.18,100.230003,100.230003,144600.0,2021-08-16,AVAV
30,99.510002,100.410004,98.220001,99.68,99.68,123300.0,2021-08-17,AVAV
31,99.709999,99.720001,97.75,97.889999,97.889999,108300.0,2021-08-18,AVAV
32,96.760002,98.620003,96.0,96.900002,96.900002,116000.0,2021-08-19,AVAV
33,96.589996,99.730003,96.040001,99.510002,99.510002,98200.0,2021-08-20,AVAV
34,100.760002,101.470001,100.360001,101.239998,101.239998,138600.0,2021-08-23,AVAV
35,101.660004,102.059998,99.800003,100.019997,100.019997,76500.0,2021-08-24,AVAV
36,100.559998,102.400002,100.0,101.309998,101.309998,86600.0,2021-08-25,AVAV
37,101.370003,101.75,99.910004,101.129997,101.129997,107800.0,2021-08-26,AVAV
38,100.720001,104.18,100.529999,103.440002,103.440002,192100.0,2021-08-27,AVAV
39,104.540001,104.540001,102.160004,102.760002,102.760002,86900.0,2021-08-30,AVAV
